usr_id,score
58613,0.8838011424938583
59173,0.34858039381809647
760916,0.8637195773880619
778189,0.9566980721728751
794332,0.8366619918834703
1009901,0.8964533768547267
1015571,0.24643160041606182
1120611,0.9929759308473161
1160031,-0.45317750872569607
1357911,0.12744676980642433
3096891,0.8964533768547267
3208071,-0.8936672327797476
3615481,0.9040819915496634
3863751,0.9915583071642216
4415001,0.8637195773880371
4769571,0.8570257223526851
5031441,0.30841726360596367
5345602,0.9566980721728904
5631292,0.8964533768547267
5835972,0.4753659085398747
5966992,0.8637195773880371
6115852,0.8800864771213821
6838872,0.8980833552000342
6859342,0.9736316867233243
6878962,0.8938419250471188
6968862,0.8964533768547267
7003512,0.9566980721728902
7008842,0.8735304187108397
7057422,0.8637195773880371
7059202,0.8964533768547267
7178612,-0.03209004041084407
7261072,0.890769470259122
7348152,-0.35958816364850665
7377622,0.9147939740890421
7506322,0.9082437607910727
7519602,-0.03209004041084407
7522552,0.8838011424940915
7650242,0.8964533768547267
7689742,0.997757995427742
7728542,0.9017694656663313
7773872,0.8637195773880371
7779552,0.9471993241838594
7790122,0.20731657846709517
7794252,0.9606234909635374
7825922,0.9618665668255251
7826742,0.7925287175469289
7838322,0.8637195773880371
7906582,0.8335972297289553
7912832,0.9073957050757531
7971342,0.8637195773880368
7982282,0.9620141609844948
8037112,0.9620141609844952
8043892,0.7841201884288072
8117702,0.8637195773880371
8133272,0.8964533768547267
8207212,0.9566980721728902
8211842,0.8637195773880371
8213912,-0.34232180632107456
8241742,0.8637195773880371
8255352,0.9554126764289979
8258222,0.3267578608402797
8286352,0.971153397869523
8488012,0.9457868056839929
8519232,0.8362397432686928
8565932,-0.2921531315574448
8566362,0.9175962749244122
8613692,0.9613203752160868
8937682,-0.24862601804784812
9096792,0.4085423421182399
9264652,0.9852611646503913
9365072,0.9129599143656111
9632102,0.9566980721728902
9654482,0.8964533768547267
9656262,0.1669263306800517
9732212,0.3924056700264502
9855372,-0.09894474987799362
9860102,-0.7246014718339877
9955082,0.9566980721728902
9973482,0.9253570470035912
10159832,0.9643854699329373
10163892,-0.14717253649694384
10228762,0.9492998031596003
10246422,0.6248986965953165
10472562,-0.9345096723587112
10480142,0.9457868056839929
10668832,0.9017694656663313
10686152,-0.13791374886578156
10712342,0.2656245961129211
10771982,-0.7583545927979479
10823582,-0.24862601804784812
10884252,0.8335972297289553
10909852,0.9929759308473161
10911462,0.8964533768547267
11169212,0.9161636344004807
11186802,0.8637195773880368
11242312,-0.9345096723587112
11408322,-0.794408656463056
11456702,-0.03209004041084407
11631412,0.48132896002017
11823682,0.5738242998943113
11830952,0.8516706383244042
11888262,0.8393310383200261
12013122,0.8637195773880371
12084182,-0.33776563067071375
12087952,0.8499641294623004
12090462,-0.35958816364850665
12408262,-0.901082317625137
12428932,0.8838011424940915
12611882,0.9017694656663322
12725692,0.8938419250471188
13128922,0.8654605452597757
13757392,-0.09894474987799362
13835492,-0.038700054559830166
13972192,0.8637195773880371
14020422,0.905623675471884
14075146,0.9566980721728902
14088483,0.9566980721728902
14096450,0.8838011424940915
14097391,0.9564933447749229
14113748,0.9017694656663313
14131956,0.9931254929284059
14147237,0.8436380122819827
14150079,0.8637195773880371
14178255,0.9366165070668355
14203593,0.9097493311377609
14231827,-0.03209004041084407
14237093,0.8938419250471188
14252903,0.905623675471884
14263702,0.9102088247804634
14268845,0.060888454374008694
14279730,-0.35958816364850665
14296711,0.8375244798705437
14334965,0.8873141399696984
14335104,-0.5895567671325885
14335254,0.46230401588102277
14336160,0.9183922746471358
14337095,0.8964533768547267
14351267,0.9129599143656111
14412820,0.9466179948998941
14416393,0.8757685164516693
14427119,0.545758144430111
14432776,0.3040105875066397
14476613,0.9566980721728902
14476653,0.9620141609844952
14480408,0.9102088247804634
14544597,0.926053434152287
14580427,0.827572760197139
14591207,-0.9790794786701441
14682781,0.9097626433086741
14750265,0.9040819915496634
